#freq, s11_mag, s21_mag, s11_mp_mag, s21_mp_mag
57344689.3788, -0.18716205806, -25.3634147136, -30.2691443441, -3.95144018523
57543086.1723, -0.186897022234, -25.3736551648, -32.0002151996, -3.95665205705
57741482.9659, -0.186803776894, -25.3808328943, -34.1635448376, -3.96204687738
57939879.7595, -0.186908621469, -25.3848313627, -35.7131307799, -3.9680151249
58138276.5531, -0.187182260302, -25.3864312693, -34.9544080379, -3.97478272971
58336673.3467, -0.18754759333, -25.3870933953, -32.8081980503, -3.98234618875
58535070.1403, -0.187900876373, -25.3885481673, -30.838551329, -3.99047288962
58733466.9339, -0.188141040838, -25.3923028747, -29.4413889694, -3.99876673356
58931863.7275, -0.188199038829, -25.3992066299, -28.61796984, -4.00678026364
59130260.521, -0.188058237555, -25.4092028123, -28.3264343052, -4.01414129638
59328657.3146, -0.187759260274, -25.4213453375, -28.548245511, -4.02065827157
59527054.1082, -0.187387785344, -25.4340737339, -29.2965035039, -4.02637478671
59725450.9018, -0.187049471289, -25.445662601, -30.6077225049, -4.03155806643
59923847.6954, -0.186839891786, -25.4547121683, -32.4824493393, -4.03662434409
60122244.489, -0.186818041305, -25.4605413521, -34.578766941, -4.04202167443
60320641.2826, -0.186990217971, -25.4633775674, -35.4790169302, -4.04810292806
60519038.0762, -0.187308169312, -25.4642939375, -34.1037104879, -4.05502507254
60717434.8697, -0.187682085059, -25.4649099696, -31.9628694142, -4.06270380347
60915831.6633, -0.188005498771, -25.4669344622, -30.189911634, -4.07083685782
61114228.4569, -0.188185689984, -25.4716764151, -28.9914571161, -4.07898945147
61312625.2505, -0.188170815778, -25.4796656044, -28.3455311821, -4.08671736055
61511022.0441, -0.187965249953, -25.4904976403, -28.2177876432, -4.09369261012
61709418.8377, -0.187628138227, -25.5029516827, -28.6000936726, -4.09979638559
61907815.6313, -0.187255805804, -25.5153442954, -29.5133837139, -4.10515315879
62106212.4249, -0.186953852773, -25.5260120031, -30.9900769535, -4.11009643443
62304609.2184, -0.186807416307, -25.5337818656, -32.9691034032, -4.11507535061
62503006.012, -0.186857742832, -25.5382996226, -34.8435549807, -4.12052793921
62701402.8056, -0.187090904586, -25.5401285089, -34.9933638358, -4.12675668832
62899799.5992, -0.187441393409, -25.540593108, -33.2243057998, -4.1338419338
63098196.3928, -0.187809940335, -25.5414085619, -31.1817484278, -4.14161824
63296593.1864, -0.188091333229, -25.5441940932, -29.6083727769, -4.14972081415
63494989.98, -0.188204756237, -25.5500072543, -28.5994035863, -4.15768872111
63693386.7735, -0.188117582946, -25.5590362069, -28.1243045928, -4.16509534192
63891783.5671, -0.18785499837, -25.5705443326, -28.1574056063, -4.17166908692
64090180.3607, -0.187492356412, -25.5830845207, -28.7000459351, -4.17737045947
64288577.1543, -0.187132974077, -25.5949170181, -29.7782936118, -4.18240394152
64486973.9479, -0.186878514818, -25.6045056277, -31.4094978694, -4.18716120733
64685370.7415, -0.186800634753, -25.6109502401, -33.4268296568, -4.19211115116
64883767.5351, -0.186921365757, -25.6142379961, -34.8973912044, -4.19766728151
65082164.3287, -0.187207010948, -25.6152473569, -34.3208288807, -4.2040699549
65280561.1222, -0.187577107138, -25.6155038867, -32.3612504932, -4.21131727987
65478957.9158, -0.18792653782, -25.6167513705, -30.4677468284, -4.21916488238
65677354.7094, -0.188155305705, -25.6204546563, -29.0905920158, -4.2271947997
65875751.503, -0.188197623942, -25.6273763341, -28.2627810044, -4.2349337938
66074148.2966, -0.18804136085, -25.6373540679, -27.9532572852, -4.2419872608
66272545.0902, -0.18773152953, -25.649347519, -28.1453006027, -4.24815092174
66470941.8838, -0.187356802301, -25.6617403497, -28.8484558202, -4.25346899639
66669338.6774, -0.187023633754, -25.6728049022, -30.0897113304, -4.25822259286
66867735.4709, -0.186826064621, -25.6811924688, -31.8538201585, -4.26285128594
67066132.2645, -0.186819715092, -25.6863114657, -33.8087017764, -4.26782939342
67264529.0581, -0.187006587657, -25.6884923522, -34.7074919842, -4.27353153024
67462925.8517, -0.187334343427, -25.6888964513, -33.5382948659, -4.2801256205
67661322.6453, -0.187710400998, -25.6891920131, -31.5403731042, -4.28752430284
67859719.4389, -0.188027651811, -25.6910829664, -29.8205068217, -4.29540903938
68058116.2325, -0.188195113575, -25.6958206002, -28.6334953385, -4.30332012367
68256513.0261, -0.188164597029, -25.7038404022, -27.9796592877, -4.31078682082
68454909.8196, -0.187944960714, -25.7146344074, -27.8317197146, -4.31746055565
68653306.6132, -0.187599321912, -25.7268988791, -28.1816361615, -4.32321364478
68851703.4068, -0.187226324702, -25.7389116192, -29.0453427874, -4.32817599582
69050100.2004, -0.186931646379, -25.749024732, -30.4440441662, -4.33269941758
69248496.994, -0.186798324873, -25.7561299818, -32.30288708, -4.33725915104
69446893.7876, -0.186863948721, -25.7599685222, -34.0578991835, -4.34231979492
69645290.5812, -0.187110349886, -25.7612033186, -34.2851334737, -4.34820328086
69843687.3748, -0.187468317508, -25.7612354614, -32.7114846551, -4.35499664191
70042084.1683, -0.187836443234, -25.7618117884, -30.7749109337, -4.36252639361
70240480.9619, -0.188109596637, -25.7645288709, -29.2381763701, -4.37040716962
70438877.7555, -0.188209305703, -25.7703731791, -28.2344062969, -4.37815076119
70637274.5491, -0.188106887449, -25.7794336556, -27.748563714, -4.38530429807
70835671.3427, -0.187831886366, -25.7908751348, -27.759317254, -4.39157839003
71034068.1363, -0.18746313509, -25.8031810225, -28.2666139706, -4.39692923364
71232464.9299, -0.187105577026, -25.8145905315, -29.2900395383, -4.40157178537
71430861.7234, -0.186860270453, -25.8235999971, -30.8343717744, -4.40592012616
71629258.517, -0.18679627661, -25.8293856018, -32.7259476107, -4.41047123887
71827655.3106, -0.186931769933, -25.8320331326, -34.1201581908, -4.41566445981
72026052.1042, -0.187228951047, -25.83251485, -33.6800802484, -4.42175630794
72224448.8978, -0.187604105094, -25.8324192129, -31.8867770868, -4.42874668994
72422845.6914, -0.18795064254, -25.8335039651, -30.0706509245, -4.43637806507
72621242.485, -0.188169355404, -25.837194382, -28.7183553228, -4.44420805292
72819639.2786, -0.188197334361, -25.8441708281, -27.8910811444, -4.45173466669
73018036.0721, -0.188026572948, -25.854169792, -27.5684142989, -4.45853837119
73216432.8657, -0.187706213773, -25.8660601897, -27.7358972752, -4.46440081737
73414829.6593, -0.187327851292, -25.8781713425, -28.400314779, -4.46936702621
73613226.4529, -0.186998867454, -25.8887725249, -29.5806546118, -4.47373363522
73811623.2465, -0.186812058196, -25.8965632775, -31.2486828717, -4.47796618681
74010020.0401, -0.18682002587, -25.9010375996, -33.0805297148, -4.48256812779
74208416.8337, -0.187020800655, -25.9026250756, -33.9630165112, -4.48793807628
74406813.6273, -0.187358161851, -25.9025723513, -32.9583285741, -4.49425592712
74605210.4208, -0.187736792955, -25.9025952809, -31.0930156038, -4.50143075161
74803607.2144, -0.188048806247, -25.9043937209, -29.4292618871, -4.50912584874
75002004.008, -0.188204688024, -25.9091637417, -28.2585835532, -4.51685391682
75200400.8016, -0.188159576673, -25.9172500082, -27.6016990104, -4.52411501346
75398797.5952, -0.187926525576, -25.9280444702, -27.4384661303, -4.5305380243
75597194.3888, -0.187572452382, -25.9401630549, -27.7614418354, -4.53598576773
75795591.1824, -0.187198314085, -25.9518457423, -28.5824639857, -4.54059442137
75993987.976, -0.186910020027, -25.9614593531, -29.9132645372, -4.54473614999
76192384.7695, -0.18678877265, -25.9679580382, -31.6676593735, -4.54891497716
76390781.5631, -0.186868795451, -25.9711753072, -33.3156481749, -4.55362459419
76589178.3567, -0.187127920204, -25.9718709212, -33.5905526457, -4.5592080276
76787575.1503, -0.187493359087, -25.9715203999, -32.1809822456, -4.56575930573
76985971.9439, -0.187861547798, -25.9719015083, -30.3464538191, -4.57309575154
77184368.7375, -0.188127288367, -25.9745888555, -28.8502825119, -4.58080920735
77382765.5311, -0.188214214079, -25.980499747, -27.8565813528, -4.58838154739
77581162.3247, -0.188097324399, -25.9896265376, -27.3648310151, -4.59533135671
77779559.1182, -0.187810313435, -26.0010381396, -27.3582472892, -4.60135014888
77977955.9118, -0.187435392946, -26.0131503882, -27.8359523497, -4.60638988226
78176352.7054, -0.187079168946, -26.0241821674, -28.8120797331, -4.61067738853
78374749.499, -0.18684225025, -26.032661719, -30.2807374868, -4.61465147439
78573146.2926, -0.186791327327, -26.0378398284, -32.0624930058, -4.61883978087
78771543.0862, -0.186940942574, -26.0398987073, -33.3821301901, -4.62370955188
78969939.8798, -0.187249359212, -26.0399022471, -33.0415911326, -4.6295344506
79168336.6733, -0.187629675583, -26.039500191, -31.3942502503, -4.63631577945
79366733.4669, -0.187973782773, -26.0404635341, -29.6553278051, -4.64378118225
79565130.2605, -0.188183121857, -26.044178291, -28.3322560379, -4.65146144569
79763527.0541, -0.188197466884, -26.0512438596, -27.510357289, -4.65882338175
79961923.8477, -0.188012742135, -26.0612974265, -27.1793991348, -4.66542073446
80160320.6413, -0.187682079122, -26.0731191689, -27.3274884045, -4.6710204774
80358717.4349, -0.187299946776, -26.0849856555, -27.9592867593, -4.67566915957
80557114.2285, -0.186974710252, -26.095163865, -29.0869444658, -4.67968079391
80755511.022, -0.186798058431, -26.1024014094, -30.6711206215, -4.68354932887
80953907.8156, -0.186819750264, -26.1062768677, -32.3940745388, -4.68780965627
81152304.6092, -0.187034002909, -26.1073174355, -33.2486523141, -4.69288592557
81350701.4028, -0.187380816183, -26.1068534215, -32.3729578312, -4.69897028884
81549098.1964, -0.18776216224, -26.1066468206, -30.6287962236, -4.70596720836
81747494.99, -0.188069319778, -26.1083924727, -29.0231288845, -4.71351978136
81945891.7836, -0.188214129764, -26.1132310021, -27.8733591315, -4.72111066031
82144288.5772, -0.18815491621, -26.1214168518, -27.2182455724, -4.72820857729
82342685.3707, -0.187908795262, -26.132243176, -27.0446283403, -4.73441868857
82541082.1643, -0.18754639908, -26.1442472176, -27.3460348999, -4.73959439151
82739478.9579, -0.187170981427, -26.1556327057, -28.1309210306, -4.7438794449
82937875.7515, -0.186888738873, -26.1647822804, -29.4028234205, -4.74766854108
83136272.5451, -0.18677914359, -26.1707128765, -31.0656711039, -4.75149688676
83334669.3387, -0.186873173949, -26.1733500058, -32.615920058, -4.75588919527
83533066.1323, -0.187144760802, -26.1735492212, -32.9148814025, -4.76121047874
83731462.9259, -0.187517594337, -26.1728590251, -31.6409329603, -4.76756135557
83929859.7194, -0.187885957407, -26.173086497, -29.9031258045, -4.77474836866
84128256.513, -0.188144541568, -26.1757828667, -28.4506983559, -4.78233827422
84326653.3066, -0.188219010522, -26.1817954373, -27.4717404421, -4.78978070878
84525050.1002, -0.188087958348, -26.191020004, -26.9789056394, -4.79656405129
84723446.8938, -0.187789150127, -26.2024304861, -26.9599909751, -4.8023601865
84921843.6874, -0.187408128594, -26.2143767454, -27.4137288332, -4.80711757948
85120240.481, -0.187053157762, -26.2250591764, -28.3495947466, -4.81107674317
85318637.2746, -0.186824434201, -26.2330395379, -29.7523476656, -4.81470355262
85517034.0681, -0.186786340398, -26.2376442334, -31.4370015172, -4.81855851784
85715430.8617, -0.18694985222, -26.239152071, -32.6830576275, -4.82313820809
85913827.6553, -0.187269344981, -26.2387178368, -32.4117463166, -4.82873363952
86112224.4489, -0.187654755537, -26.238051024, -30.8906040234, -4.83534645012
86310621.2425, -0.187996458122, -26.2389338329, -29.2274851741, -4.84268743262
86509018.0361, -0.188196527748, -26.2427109927, -27.9374935217, -4.85025816043
86707414.8297, -0.188197393537, -26.2498994956, -27.1256948998, -4.85749220207
86905811.6232, -0.187998873494, -26.2600368505, -26.7913004101, -4.86391548347
87104208.4168, -0.187658049936, -26.2718153308, -26.9251388156, -4.8692804548
87302605.2104, -0.187272237517, -26.2834605913, -27.530241287, -4.87363656007
87501002.004, -0.186950773082, -26.2932396481, -28.6127855903, -4.87731736328
87699398.7976, -0.18678424409, -26.2999504198, -30.1235167826, -4.88084758398
87897795.5912, -0.186819581276, -26.3032576449, -31.7485399345, -4.88479542532
88096192.3848, -0.187047204701, -26.3037866364, -32.5657424539, -4.88961137266
88294589.1784, -0.187403348189, -26.3029506154, -31.7886148101, -4.89549934567
88492985.9719, -0.18778728718, -26.3025557942, -30.1535193951, -4.90235754337
88691382.7655, -0.18808948726, -26.3042893154, -28.606951643, -4.90980652386
88889779.5591, -0.188223168969, -26.3092336515, -27.4823276071, -4.91729658068
89088176.3527, -0.188149862322, -26.3175510865, -26.8337453611, -4.9242635005
89286573.1463, -0.187890751747, -26.3284354347, -26.6546602661, -4.93028826182
89484969.9399, -0.187520170651, -26.3403462935, -26.9398146083, -4.93521568842
89683366.7335, -0.187143641867, -26.3514534835, -27.6948277506, -4.93919902585
89881763.5271, -0.186867614759, -26.3601584597, -28.9159436738, -4.94265789817
90080160.3206, -0.186769795787, -26.3655438171, -30.4979246745, -4.94616091311
90278557.1142, -0.186877885356, -26.36762909, -31.9573182668, -4.95026519171
90476953.9078, -0.187161888826, -26.3673662235, -32.2611347678, -4.95535786031
90675350.7014, -0.187541968345, -26.3663756239, -31.0971760248, -4.96154493993
90873747.495, -0.187910277038, -26.366491113, -29.4497583095, -4.96862004845
91072144.2886, -0.188161450233, -26.3692370881, -28.0435487, -4.97612237266
91270541.0822, -0.188223254308, -26.3753874905, -27.0837912651, -4.98346722977
91468937.8758, -0.18807794373, -26.3847393044, -26.5946713566, -4.99011172094
91667334.6693, -0.187767390229, -26.3961710262, -26.5684338833, -4.99570835979
91865731.4629, -0.187380461774, -26.4079680762, -27.0037303805, -5.00020362672
92064128.2565, -0.187027036449, -26.4183154185, -27.9059676227, -5.00385404077
92262525.0501, -0.186806828432, -26.4258120885, -29.2514164704, -5.00715502978
92460921.8437, -0.186781830608, -26.4298635687, -30.8491752631, -5.0107018847
92659318.6373, -0.186959375639, -26.4308475182, -32.0218879444, -5.01502127958
92857715.4309, -0.187289898728, -26.4300100158, -31.7946053473, -5.020420988
93056112.2244, -0.187680167887, -26.4291186057, -30.3808502819, -5.02690115519
93254509.018, -0.188019090268, -26.4299632608, -28.791146128, -5.03415321385
93452905.8116, -0.188209474933, -26.4338431369, -27.5375914073, -5.04164705596
93651302.6052, -0.188196527719, -26.441188932, -26.7404855331, -5.04878132062
93849699.3988, -0.187984063203, -26.4514361708, -26.40750613, -5.05505370243
94048096.1924, -0.187633164887, -26.4631892109, -26.5322225793, -5.06020311229
94246492.986, -0.187243977232, -26.4746250779, -27.1163936516, -5.0642839829
94444889.7796, -0.186926733394, -26.4840147753, -28.1608356224, -5.06765205324
94643286.5731, -0.186770804502, -26.4902110494, -29.607039887, -5.07086519524
94841683.3667, -0.186820164737, -26.4929686998, -31.1425933212, -5.07452637206
95040080.1603, -0.187061325101, -26.4930133983, -31.9143326338, -5.07911249839
95238476.9539, -0.187426689474, -26.4918411438, -31.2096327387, -5.08483791812
95436873.7475, -0.18781284689, -26.4912997838, -29.6713683314, -5.09159219174
95635270.5411, -0.18810954219, -26.493064323, -28.1840907542, -5.09897061252
95833667.3347, -0.188231528903, -26.4981540021, -27.0885079705, -5.10638884261
96032064.1283, -0.188143710631, -26.5066347388, -26.4511437698, -5.11324858213
96230460.9218, -0.187871467342, -26.5175989427, -26.2715121269, -5.11910694701
96428857.7154, -0.187492881423, -26.529429281, -26.5456906194, -5.12380188526
96627254.509, -0.187115701744, -26.5402649372, -27.2768542934, -5.12749871706
96825651.3026, -0.186846511305, -26.5485310944, -28.4545422809, -5.13064474907
97024048.0962, -0.186761086311, -26.5533812279, -29.9645225287, -5.13384410518
97222444.8898, -0.186883678136, -26.5549330183, -31.3379880492, -5.13768715896
97420841.6834, -0.187180231889, -26.554236705, -31.6306513287, -5.14258247605
97619238.477, -0.187567324122, -26.5529836307, -30.5537798301, -5.14863943579
97817635.2705, -0.187935024659, -26.5530306618, -28.9898017098, -5.15563591991
98016032.0641, -0.188178060098, -26.5558698576, -27.6316531077, -5.16308077601
98214428.8577, -0.188226508374, -26.5621960667, -26.6953279744, -5.17035310562
98412825.6513, -0.188066489134, -26.5717032153, -26.2146874648, -5.1768782618
98611222.4449, -0.187744116382, -26.5831728941, -26.1861379341, -5.18229047909
98809619.2385, -0.187351610376, -26.5948278105, -26.6084389404, -5.18653661117
99008016.0321, -0.187000378006, -26.6048419194, -27.4833339818, -5.18989213381
99206412.8257, -0.18678947934, -26.6118574136, -28.7790861038, -5.1928847303
99404809.6192, -0.186778303007, -26.6153646029, -30.2980962016, -5.1961461381
99603206.4128, -0.18697033309, -26.6158440706, -31.396929257, -5.2002332699
99801603.2064, -0.187311922977, -26.6146344044, -31.1924608306, -5.20546917507
100000000, -0.187706640028, -26.6135591072, -29.8685424347, -5.21184983462


#freq, s11_mag, s21_mag, s11_mp_mag, s21_mp_mag
1000000, -0.188289837404, -21.9909548369, -23.5334850994, -0.600503364634
1198396.79359, -0.189083850293, -22.0296401578, -23.6597819011, -0.654047599196
1396793.58717, -0.189384257278, -22.0720176907, -24.3877819299, -0.701978268818
1595190.38076, -0.18917066666, -22.1188693068, -25.7939246339, -0.744751241539
1793587.17435, -0.188567584691, -22.1687826355, -28.0188008969, -0.783285896218
1991983.96794, -0.187797073767, -22.2188866555, -31.0601382562, -0.81885631681
2190380.76152, -0.187107631806, -22.2658499086, -33.1270487149, -0.852808696333
2388777.55511, -0.186703332141, -22.3068812754, -31.0752344076, -0.886232690407
2587174.3487, -0.186692438722, -22.3404914201, -28.0004762687, -0.91970822158
2785571.14228, -0.187065445838, -22.3668585714, -25.737668319, -0.953214861512
2983967.93587, -0.187704395078, -22.3877451747, -24.294481914, -0.986232016753
3182364.72946, -0.188419673804, -22.4060080231, -23.5243670251, -1.01799260723
3380761.52305, -0.18900555842, -22.4248300775, -23.3366991514, -1.04780313008
3579158.31663, -0.189300488068, -22.4468722931, -23.6914965263, -1.07532482694
3777555.11022, -0.189234468667, -22.4735771252, -24.5738846526, -1.10072685895
3975951.90381, -0.188847999584, -22.5048241303, -25.9326938454, -1.12466470042
4174348.69739, -0.188276116907, -22.5390350442, -27.4794548609, -1.14809165238
4372745.49098, -0.187703976311, -22.5736834653, -28.3120665462, -1.17196345673
4571142.28457, -0.187310091391, -22.6060420697, -27.5320333807, -1.19693141812
4769539.07816, -0.187215417145, -22.6339446369, -25.8049642599, -1.22312579733
4967935.87174, -0.187451812215, -22.6563594272, -24.1365795711, -1.25010420002
5166332.66533, -0.187956197123, -22.6736391815, -22.8904906813, -1.27698598892
5364729.45892, -0.188590251525, -22.6874001663, -22.1202393228, -1.30273221581
5563126.25251, -0.189180341745, -22.7000693335, -21.8075187213, -1.3264831735
5761523.04609, -0.189567753229, -22.7142170691, -21.9258469129, -1.34784800439
5959919.83968, -0.189655489908, -22.7318522066, -22.4421896801, -1.36705561956
6158316.63327, -0.189437103915, -22.7538765479, -23.281965449, -1.38491716181
6356713.42685, -0.188997601861, -22.7798577798, -24.2413636633, -1.40260473893
6555110.22044, -0.188485970304, -22.8081849451, -24.8810216513, -1.42130681967
6753507.01403, -0.188069063971, -22.836550842, -24.7104869038, -1.44186194524
6951903.80762, -0.187882371219, -22.8626096185, -23.7671853815, -1.46448571595
7150300.6012, -0.187992398734, -22.8846187503, -22.5572226352, -1.48868207208
7348697.39479, -0.188380030477, -22.9018959664, -21.4820996583, -1.51337351611
7547094.18838, -0.188947689696, -22.9149825782, -20.7105233315, -1.53721478515
7745490.98196, -0.189547576995, -22.9254811845, -20.288669992, -1.55899622519
7943887.77555, -0.190023800419, -22.9356130456, -20.2160781891, -1.57801641034
8142284.56914, -0.19025752462, -22.9476093215, -20.4690001498, -1.59431340517
8340681.36273, -0.190202200639, -22.9630987918, -20.9905997017, -1.60868394604
8539078.15631, -0.189897471046, -22.9826644347, -21.6533764378, -1.62247791389
8737474.9499, -0.189456588963, -23.0056979627, -22.2124111078, -1.63721848201
8935871.74349, -0.189031362294, -23.0305923974, -22.3501571676, -1.65415280989
9134268.53707, -0.18876647119, -23.0552086758, -21.9187281119, -1.67386690349
9332665.33066, -0.188757769895, -23.0774738865, -21.101889935, -1.69608712687
9531062.12425, -0.189026377566, -23.0959415383, -20.2111144622, -1.71973711041
9729458.91784, -0.189514472912, -23.1101680736, -19.4650262306, -1.74323871635
9927855.71142, -0.190102659845, -23.1208162562, -18.9659460819, -1.76496863536
10126252.505, -0.190643931122, -23.12946574, -18.7470307109, -1.78373604314
10324649.2986, -0.191005565968, -23.1381811005, -18.8043106845, -1.79914339517
10523046.0922, -0.191107761318, -23.1489486409, -19.1032871887, -1.81172678362
10721442.8858, -0.190947489273, -23.163133093, -19.5649963161, -1.82283136694
10919839.6794, -0.190599480832, -23.1811071162, -20.0416590032, -1.83424730177
11118236.4729, -0.19019338023, -23.2021610611, -20.3201842899, -1.84769993344
11316633.2665, -0.189874418197, -23.2247167583, -20.219513111, -1.86433779944
11515030.0601, -0.189760487334, -23.2467770325, -19.7385253739, -1.88437399254
11713426.8537, -0.189908811869, -23.2664769334, -19.0546992348, -1.90699782673
11911823.6473, -0.190301146791, -23.2825832772, -18.3750476855, -1.93059141526
12110220.4409, -0.190850335714, -23.2948139026, -17.8389894361, -1.9531889668
12308617.2345, -0.191425523408, -23.3039011119, -17.514601622, -1.97304264631
12507014.0281, -0.191889216137, -23.3113878754, -17.4223706191, -1.9891314506
12705410.8216, -0.192136595033, -23.3192095867, -17.5497201757, -2.00147067844
12903807.6152, -0.192126239605, -23.3291689388, -17.8502739149, -2.01113487296
13102204.4088, -0.191892754044, -23.3424448302, -18.2322036365, -2.01998068932
13300601.2024, -0.191536584694, -23.3592732443, -18.551887904, -2.03013482854
13498997.996, -0.191193710819, -23.3788921639, -18.6484223146, -2.04338246309
13697394.7896, -0.190994917578, -23.399764261, -18.4352238171, -2.06063276097
13895791.5832, -0.191027673169, -23.4200082693, -17.967661805, -2.08162827576
14094188.3768, -0.19131192179, -23.4379128019, -17.3956814715, -2.10499605433
14292585.1703, -0.191795847939, -23.4523917115, -16.8664490254, -2.12863059856
14490981.9639, -0.192371607969, -23.4632647785, -16.4762628894, -2.15029399108
14689378.7575, -0.192906119406, -23.4712971262, -16.2714155463, -2.16825637457
14887775.5511, -0.193278739545, -23.477990784, -16.2610993241, -2.18179640324
15086172.3447, -0.193415916526, -23.4851811903, -16.4236266616, -2.19142551945
15284569.1383, -0.193312977211, -23.4945420549, -16.7032775092, -2.19877270428
